Compressor,Dataset,Field,REL Error Bound,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Threads,Compression Energy (J),Decompression Energy (J)
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,0,8.715437e+05,1.275228e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.873977,0.860707,49,4,1.941260e+02,1.943523e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,1,8.743826e+05,1.248537e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.873402,0.869274,49,4,1.939048e+02,1.944412e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,2,8.729608e+05,1.328888e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.873515,0.843149,49,4,1.940852e+02,1.887816e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,3,8.729608e+05,1.328888e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.872846,0.840766,49,4,1.938185e+02,1.881475e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,4,8.659208e+05,1.290555e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.878741,0.878310,49,4,1.954263e+02,1.963412e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,5,8.743826e+05,1.266205e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.873936,0.859462,49,4,1.972577e+02,1.922396e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,6,8.701311e+05,1.319093e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.875304,0.841998,49,4,1.942522e+02,1.901695e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,7,8.743826e+05,1.242757e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.873644,0.868970,49,4,1.940157e+02,1.943259e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,8,8.758090e+05,1.325607e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.871735,0.851553,49,4,1.933108e+02,1.904980e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,9,8.743826e+05,1.325607e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.872133,0.840039,49,4,1.937624e+02,1.878436e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,10,8.729608e+05,1.281315e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.872999,0.855489,49,4,1.938955e+02,1.914327e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,11,8.758090e+05,1.296790e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.871573,0.848624,49,4,1.935795e+02,1.896859e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,12,8.729608e+05,1.332186e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.874386,0.850659,49,4,1.959903e+02,1.901174e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,13,8.743826e+05,1.338830e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.872158,0.837118,49,4,1.936802e+02,1.872000e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,14,8.743826e+05,1.332186e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.872880,0.838217,49,4,1.938483e+02,1.875869e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,15,8.801162e+05,1.254371e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.868637,0.863490,49,4,1.926418e+02,1.931184e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,16,8.786758e+05,1.322342e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.869315,0.852842,49,4,1.929422e+02,1.907036e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,17,8.758090e+05,1.293665e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.871310,0.849884,49,4,1.934034e+02,1.898923e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,18,8.743826e+05,1.299930e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.872095,0.848690,49,4,1.953925e+02,1.898107e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,19,8.743826e+05,1.287460e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.871960,0.852451,49,4,1.936504e+02,1.905126e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,20,8.758090e+05,1.315860e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.871915,0.868899,49,4,1.936691e+02,1.941891e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,21,8.743826e+05,1.325607e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.872132,0.839928,49,4,1.935005e+02,1.878242e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,22,8.659208e+05,1.315860e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.877881,0.844048,49,4,1.970372e+02,1.889994e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,23,8.758090e+05,1.322342e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.871768,0.841986,49,4,1.934347e+02,1.900115e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,24,8.743826e+05,1.322342e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.872729,0.852078,49,4,1.941793e+02,1.905282e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,0,8.903332e+05,1.293665e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.863721,0.855049,48,8,1.916650e+02,1.911862e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,1,8.947849e+05,1.312643e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.861841,0.847900,48,8,1.912418e+02,1.899384e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,2,8.903332e+05,1.309441e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.863254,0.849260,48,8,1.914976e+02,1.898669e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,3,8.932960e+05,1.328888e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860723,0.841640,48,8,1.910376e+02,1.882637e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,4,8.932960e+05,1.309441e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.861996,0.874662,48,8,1.929037e+02,1.956821e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,5,8.947849e+05,1.335500e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860412,0.837875,48,8,1.909150e+02,1.873477e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,6,8.947849e+05,1.322342e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860509,0.841390,48,8,1.911722e+02,1.883068e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,7,8.947849e+05,1.315860e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860669,0.846562,48,8,1.910870e+02,1.892313e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,8,8.947849e+05,1.335500e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860174,0.848255,48,8,1.906852e+02,1.896891e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,9,8.947849e+05,1.325607e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860144,0.840418,48,8,1.909414e+02,1.881879e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,10,8.947849e+05,1.352320e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860314,0.834880,48,8,1.926670e+02,1.864680e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,11,8.947849e+05,1.335500e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860077,0.837702,48,8,1.909514e+02,1.873352e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,12,8.947849e+05,1.322342e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860961,0.853193,48,8,1.912299e+02,1.908964e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,13,8.947849e+05,1.319093e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860625,0.842186,48,8,1.910277e+02,1.884388e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,14,8.888591e+05,1.315860e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.864479,0.842797,48,8,1.949405e+02,1.883561e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,15,8.918121e+05,1.281315e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.861790,0.855076,48,8,1.937618e+02,2.022439e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,16,8.932960e+05,1.345541e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.861396,0.846124,48,8,1.946718e+02,1.911806e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,17,8.932960e+05,1.287460e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.861563,0.852392,48,8,1.949451e+02,1.903198e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,18,8.947849e+05,1.319093e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860057,0.842274,48,8,1.906592e+02,1.882140e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,19,8.932960e+05,1.272206e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.860719,0.858387,48,8,1.910147e+02,1.925746e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,20,8.932960e+05,1.322342e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.861417,0.864869,48,8,1.932606e+02,2.020259e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,21,8.947849e+05,1.342177e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.861101,0.836541,48,8,1.925470e+02,1.891062e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,22,8.962787e+05,1.319093e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.859257,0.841919,48,8,1.907031e+02,1.883075e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,23,8.947849e+05,1.335500e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.859994,0.837057,48,8,1.910870e+02,1.878875e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,24,8.962787e+05,1.345541e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.858997,0.845851,48,8,1.908253e+02,1.893191e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,0,8.830114e+05,1.342177e+06,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,0.866278,0.839265,49,16,1.923621e+02,1.874130e+02
