Compressor,Dataset,Field,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Threads,Compression Energy (J),Decompression Energy (J)
sz_omp,nyx,temperature.f32,0.1,14,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.612298,6.522189,68,4,473.5724114301393,855.0592372315708
sz_omp,nyx,temperature.f32,0.1,15,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.587536,6.411604,72,4,470.3261122455667,840.561539334553
sz_omp,nyx,temperature.f32,0.1,16,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.599185,6.334704,72,4,471.85329660874766,830.4799462768989
sz_omp,nyx,temperature.f32,0.1,17,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.620027,6.972142,207,4,474.58568363745536,914.0480934223463
sz_omp,nyx,temperature.f32,0.1,18,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.739284,6.380432,207,4,490.22028107928446,836.4748888951095
sz_omp,nyx,temperature.f32,0.1,19,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.715362,6.390624,207,4,487.08410592811146,837.811060500358
sz_omp,nyx,temperature.f32,0.1,20,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.638204,6.33304,207,4,476.9686890601989,830.2617958107357
sz_omp,nyx,temperature.f32,0.1,21,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.775837,6.353347,207,4,495.0123808326841,832.9240443181714
sz_omp,nyx,temperature.f32,0.1,22,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.571233,6.31367,207,4,468.18878829733615,827.722388040557
sz_omp,nyx,temperature.f32,0.1,23,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.6248,6.345719,207,4,475.21142412723674,831.924013214871
sz_omp,nyx,temperature.f32,0.1,24,5.53e-322,0.0,1.109797e-310,0.0,5.53e-322,0.0,1.109797e-310,3.56e-322,1.5e-323,1.5e-323,6.953295e-310,1.931016e-312,2.525175e-312,22462538178656,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.109798e-310,1.109592e-310,35886544,3.56e-322,80,0,3.729486,6.285544,207,4,488.93576288970195,824.0350683222268
sz_omp,nyx,temperature.f32,0.1,0,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.697339,6.462248,75,8,561.93776165404,982.1607313728324
sz_omp,nyx,temperature.f32,0.1,1,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.675321,6.408399,75,8,558.5913696580401,973.9765246968126
sz_omp,nyx,temperature.f32,0.1,2,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.667445,6.566071,75,8,557.3943407107924,997.9402052669512
sz_omp,nyx,temperature.f32,0.1,3,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.653424,6.390704,75,8,555.2633677715647,971.287161159288
sz_omp,nyx,temperature.f32,0.1,4,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.6644,6.363156,75,8,556.9315482851489,967.1002955626939
sz_omp,nyx,temperature.f32,0.1,5,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.625677,6.332091,75,8,551.0462572840994,962.378900914872
sz_omp,nyx,temperature.f32,0.1,6,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.748025,6.364359,96,8,569.6412417480202,967.2831327673077
sz_omp,nyx,temperature.f32,0.1,7,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.763898,6.677084,207,8,572.0536897520401,1014.8124468262185
sz_omp,nyx,temperature.f32,0.1,8,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.663414,6.433878,207,8,556.7816916901786,977.848934618971
sz_omp,nyx,temperature.f32,0.1,9,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.85231,6.402496,207,8,585.4909324239609,973.079360923882
sz_omp,nyx,temperature.f32,0.1,10,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.654139,6.46223,72,8,555.3720366005747,982.1579956540602
sz_omp,nyx,temperature.f32,0.1,11,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.699816,6.38838,72,8,562.3142269539807,970.9339494689117
sz_omp,nyx,temperature.f32,0.1,12,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.640364,6.515373,72,8,553.2784518179014,990.2349013604562
sz_omp,nyx,temperature.f32,0.1,13,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.755207,6.63883,207,8,570.7327935381588,1008.9984364976244
sz_omp,nyx,temperature.f32,0.1,14,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.636966,6.450719,207,8,552.762008907446,980.4085034991889
sz_omp,nyx,temperature.f32,0.1,15,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.678794,6.357635,207,8,559.1192113967132,966.2611898214859
sz_omp,nyx,temperature.f32,0.1,16,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.851034,6.480529,74,8,585.2970003598816,984.9391577548324
sz_omp,nyx,temperature.f32,0.1,17,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.664901,6.401064,74,8,557.007692457644,972.8617192971096
sz_omp,nyx,temperature.f32,0.1,18,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.678935,6.374581,74,8,559.1406411937628,968.8367170612087
sz_omp,nyx,temperature.f32,0.1,19,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.574696,6.521649,74,8,543.297941799129,991.1887553057236
sz_omp,nyx,temperature.f32,0.1,20,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.648481,6.323831,74,8,554.5121089998222,961.1235099671493
sz_omp,nyx,temperature.f32,0.1,21,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.56779,6.352764,74,8,542.2483376968321,965.5208739248324
sz_omp,nyx,temperature.f32,0.1,22,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.600529,6.522788,74,8,547.2241541904757,991.3618655102582
sz_omp,nyx,temperature.f32,0.1,23,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.60519,6.326175,74,8,547.9325533681192,961.4797613450503
sz_omp,nyx,temperature.f32,0.1,24,5.53e-322,0.0,1.126721e-310,0.0,5.53e-322,0.0,1.126722e-310,3.56e-322,1.5e-323,1.5e-323,6.953311e-310,1.931016e-312,2.525175e-312,22805101703264,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.126723e-310,1.126568e-310,14876928,3.56e-322,80,0,3.575219,6.302771,74,8,543.3774296279015,957.9227190035848
sz_omp,nyx,temperature.f32,0.1,0,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.688928,6.479809,68,16,565.6189859934527,993.5414830572049
sz_omp,nyx,temperature.f32,0.1,1,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.83307,6.411627,68,16,587.7201091053889,983.0872172913766
sz_omp,nyx,temperature.f32,0.1,2,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.629905,6.395524,68,16,556.5690589115765,980.6181632649893
sz_omp,nyx,temperature.f32,0.1,3,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.624929,6.428677,68,16,555.8060946915366,985.7014737125344
sz_omp,nyx,temperature.f32,0.1,4,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.626392,6.515036,68,16,556.0304147586423,998.9427974823147
sz_omp,nyx,temperature.f32,0.1,5,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.669047,6.3527,68,16,562.5706556762073,974.0520097764463
sz_omp,nyx,temperature.f32,0.1,6,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.568563,6.323444,68,16,547.1635622906583,969.5662217496201
sz_omp,nyx,temperature.f32,0.1,7,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.60877,6.326672,68,16,553.3284542510975,970.061167188183
sz_omp,nyx,temperature.f32,0.1,8,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.722067,6.296601,68,16,570.7001498374847,965.450416171137
sz_omp,nyx,temperature.f32,0.1,9,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.607739,6.321402,68,16,553.1703722352491,969.2531242943705
sz_omp,nyx,temperature.f32,0.1,10,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.543889,6.300148,68,16,543.3803269278638,965.9942735040313
sz_omp,nyx,temperature.f32,0.1,11,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.599664,6.50205,68,16,551.9322419947301,996.9516693952088
sz_omp,nyx,temperature.f32,0.1,12,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.54369,6.298567,68,16,543.3498144922152,965.7518606358876
sz_omp,nyx,temperature.f32,0.1,13,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.561545,6.333837,68,16,546.0875006153689,971.1597682003586
sz_omp,nyx,temperature.f32,0.1,14,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.570497,6.474851,68,16,547.4601002330935,992.7812787559674
sz_omp,nyx,temperature.f32,0.1,15,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.587182,6.335719,68,16,550.0183916340914,971.4483330440313
sz_omp,nyx,temperature.f32,0.1,16,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.552422,6.285468,68,16,544.6886817690215,963.7434063918556
sz_omp,nyx,temperature.f32,0.1,17,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.532862,6.353203,68,16,541.6895700037521,974.1291341740912
sz_omp,nyx,temperature.f32,0.1,18,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.715105,6.306984,68,16,569.6326745762472,967.0424293336521
sz_omp,nyx,temperature.f32,0.1,19,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.584703,6.272681,68,16,549.6382894834727,961.7827907403986
sz_omp,nyx,temperature.f32,0.1,20,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.572233,6.271318,96,16,547.7262790687022,961.5738035555282
sz_omp,nyx,temperature.f32,0.1,21,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.820947,6.594105,96,16,585.8613037919756,1011.066354137125
sz_omp,nyx,temperature.f32,0.1,22,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.70041,6.704778,96,16,567.3795075317362,1028.035714893652
sz_omp,nyx,temperature.f32,0.1,23,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.827611,6.41735,96,16,586.8830870641513,983.9647181417158
sz_omp,nyx,temperature.f32,0.1,24,5.53e-322,0.0,1.130874e-310,0.0,5.53e-322,0.0,1.130874e-310,3.56e-322,1.5e-323,1.5e-323,6.953131e-310,1.931016e-312,2.525175e-312,22889141592160,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.130875e-310,1.130812e-310,10228576,3.56e-322,80,0,3.636392,6.624261,96,16,557.5637029821952,1015.6901381040711
sz_omp,nyx,temperature.f32,0.1,0,5.53e-322,0.0,1.127937e-310,0.0,5.53e-322,0.0,1.127937e-310,3.56e-322,1.5e-323,1.5e-323,6.95293e-310,1.931016e-312,2.525175e-312,22829698068576,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.127938e-310,1.127841e-310,18812144,3.56e-322,80,0,3.693914,6.434301,207,32,561.8516052264298,978.6698730289938
sz_omp,nyx,temperature.f32,0.1,1,5.53e-322,0.0,1.127937e-310,0.0,5.53e-322,0.0,1.127937e-310,3.56e-322,1.5e-323,1.5e-323,6.95293e-310,1.931016e-312,2.525175e-312,22829698068576,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.127938e-310,1.127841e-310,18812144,3.56e-322,80,0,3.916465,6.654793,96,32,595.7020512830373,1012.2071411244573
sz_omp,nyx,temperature.f32,0.1,2,5.53e-322,0.0,1.127937e-310,0.0,5.53e-322,0.0,1.127937e-310,3.56e-322,1.5e-323,1.5e-323,6.95293e-310,1.931016e-312,2.525175e-312,22829698068576,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.127938e-310,1.127841e-310,18812144,3.56e-322,80,0,3.791021,6.942991,229,32,576.6217714589743,1056.0426253623273
